Entity,Code,Year,Low-carbon energy
Iraq,IRQ,1997,1.6103101
Iraq,IRQ,1998,2.0279813
Iraq,IRQ,1999,1.6011931
Iraq,IRQ,2000,1.0104328
Iraq,IRQ,2001,1.0477827
Iraq,IRQ,2002,1.3661443
Iraq,IRQ,2003,1.6122483
Iraq,IRQ,2004,1.8242716
Iraq,IRQ,2005,1.6359174
Iraq,IRQ,2006,1.7184498
Iraq,IRQ,2007,1.554143
Iraq,IRQ,2008,0.8609149
Iraq,IRQ,2009,0.8463374
Iraq,IRQ,2010,0.91168845
Iraq,IRQ,2011,0.8030815
Iraq,IRQ,2012,0.98080677
Iraq,IRQ,2013,0.95273346
Iraq,IRQ,2014,0.6065168
Iraq,IRQ,2015,0.5456226
Iraq,IRQ,2016,0.666253
Iraq,IRQ,2017,0.3762224
Iraq,IRQ,2018,0.35362715
Iraq,IRQ,2019,0.7950667
Iraq,IRQ,2020,0.8489878
Iraq,IRQ,2021,0.6429144
Iraq,IRQ,2022,0.48631322
Iraq,IRQ,2023,0.26054016
Iraq,IRQ,2024,0.5747458
Iraq,IRQ,2025,0.4342328
Ireland,IRL,1965,1.4312308
Ireland,IRL,1966,1.1450405
Ireland,IRL,1967,0.9956312
Ireland,IRL,1968,0.8137167
Ireland,IRL,1969,0.6120305
Ireland,IRL,1970,1.0810102
Ireland,IRL,1971,0.5977656
Ireland,IRL,1972,0.83900326
Ireland,IRL,1973,0.7427629
Ireland,IRL,1974,0.9053399
Ireland,IRL,1975,0.63729036
Ireland,IRL,1976,0.7084985
Ireland,IRL,1977,0.8362512
Ireland,IRL,1978,0.75237626
Ireland,IRL,1979,0.8081891
Ireland,IRL,1980,0.847653
Ireland,IRL,1981,0.8936236
Ireland,IRL,1982,0.8383761
Ireland,IRL,1983,0.8258503
Ireland,IRL,1984,0.7337601
Ireland,IRL,1985,0.8553292
Ireland,IRL,1986,0.8691853
Ireland,IRL,1987,0.63903254
Ireland,IRL,1988,0.8190759
Ireland,IRL,1989,0.6337478
Ireland,IRL,1990,0.60030323
Ireland,IRL,1991,0.6266169
Ireland,IRL,1992,0.6944536
Ireland,IRL,1993,0.6395037
Ireland,IRL,1994,0.7380726
Ireland,IRL,1995,0.5593945
Ireland,IRL,1996,0.5982326
Ireland,IRL,1997,0.67497116
Ireland,IRL,1998,0.87283343
Ireland,IRL,1999,0.80588156
Ireland,IRL,2000,0.79871786
Ireland,IRL,2001,0.6785321
Ireland,IRL,2002,0.86883676
Ireland,IRL,2003,0.74755263
Ireland,IRL,2004,0.9023136
Ireland,IRL,2005,1.1346302
Ireland,IRL,2006,1.4373156
Ireland,IRL,2007,1.7890509
Ireland,IRL,2008,2.441635
Ireland,IRL,2009,3.2498813
Ireland,IRL,2010,3.1015437
Ireland,IRL,2011,4.4903617
Ireland,IRL,2012,4.5305905
Ireland,IRL,2013,5.0378904
Ireland,IRL,2014,5.758305
Ireland,IRL,2015,6.416367
Ireland,IRL,2016,6.0513268
Ireland,IRL,2017,7.3180985
Ireland,IRL,2018,8.092841
Ireland,IRL,2019,9.370723
Ireland,IRL,2020,11.26422
Ireland,IRL,2021,9.764933
Ireland,IRL,2022,10.727184
Ireland,IRL,2023,12.195855
Ireland,IRL,2024,12.777367
Ireland,IRL,2025,14.01237
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.002124218
Israel,ISR,1982,0.0019658015
Israel,ISR,1983,0.00098227
Israel,ISR,1984,0.0018879026
Israel,ISR,1985,0.0020356444
Israel,ISR,1986,0.0058060023
Israel,ISR,1987,0.00902406
Israel,ISR,1988,0.008419584
Israel,ISR,1989,0.0024141022
Israel,ISR,1990,0.0023232505
Israel,ISR,1991,0.004570875
Israel,ISR,1992,0.018936941
Israel,ISR,1993,0.01563294
Israel,ISR,1994,0.013254654
Israel,ISR,1995,0.012810039
Israel,ISR,1996,0.011866506
Israel,ISR,1997,0.011303831
Israel,ISR,1998,0.010741386
Israel,ISR,1999,0.013681187
Israel,ISR,2000,0.013637735
Israel,ISR,2001,0.008803838
Israel,ISR,2002,0.064396374
Israel,ISR,2003,0.06822099
Israel,ISR,2004,0.066944025
Israel,ISR,2005,0.09063322
Israel,ISR,2006,0.050924633
Israel,ISR,2007,0.044524256
Israel,ISR,2008,0.052874606
Israel,ISR,2009,0.11117154
Israel,ISR,2010,0.15371643
Israel,ISR,2011,0.2162986
Israel,ISR,2012,0.2721922
Israel,ISR,2013,0.28044036
Israel,ISR,2014,0.4572625
Israel,ISR,2015,0.5759603
Israel,ISR,2016,0.83685976
Israel,ISR,2017,0.8613959
Israel,ISR,2018,0.93563265
Israel,ISR,2019,1.3628576
Israel,ISR,2020,1.8666741
Israel,ISR,2021,2.2241285
Israel,ISR,2022,2.4924123
Israel,ISR,2023,3.3430202
Israel,ISR,2024,4.1827
Israel,ISR,2025,5.435073
Italy,ITA,1965,9.180629
Italy,ITA,1966,8.907764
Italy,ITA,1967,7.8395925
Italy,ITA,1968,7.1874747
Italy,ITA,1969,6.372968
Italy,ITA,1970,6.0909696
Italy,ITA,1971,5.6788683
Italy,ITA,1972,5.508327
Italy,ITA,1973,4.8688703
Italy,ITA,1974,5.027808
Italy,ITA,1975,5.3918285
Italy,ITA,1976,4.9569507
Italy,ITA,1977,5.6591845
Italy,ITA,1978,5.339817
Italy,ITA,1979,4.8853292
Italy,ITA,1980,4.989583
Italy,ITA,1981,4.9490013
Italy,ITA,1982,5.7615952
Italy,ITA,1983,5.6565166
Italy,ITA,1984,5.91141
Italy,ITA,1985,5.6860695
Italy,ITA,1986,5.9210014
Italy,ITA,1987,4.21881
Italy,ITA,1988,4.211402
Italy,ITA,1989,3.7143586
Italy,ITA,1990,3.5777266
Italy,ITA,1991,4.0606894
Italy,ITA,1992,4.20827
Italy,ITA,1993,4.338488
Italy,ITA,1994,4.4400425
Italy,ITA,1995,3.8710394
Italy,ITA,1996,4.306371
Italy,ITA,1997,4.3250427
Italy,ITA,1998,4.3838296
Italy,ITA,1999,4.6890264
Italy,ITA,2000,4.768109
Italy,ITA,2001,4.9095283
Italy,ITA,2002,4.721953
Italy,ITA,2003,4.830059
Italy,ITA,2004,5.3105273
Italy,ITA,2005,4.9924064
Italy,ITA,2006,5.2371774
Italy,ITA,2007,5.202309
Italy,ITA,2008,6.164307
Italy,ITA,2009,7.636304
Italy,ITA,2010,8.105448
Italy,ITA,2011,8.899339
Italy,ITA,2012,9.920062
Italy,ITA,2013,12.17913
Italy,ITA,2014,13.375966
Italy,ITA,2015,12.642635
Italy,ITA,2016,12.594095
Italy,ITA,2017,12.171901
Italy,ITA,2018,12.891391
Italy,ITA,2019,13.149981
Italy,ITA,2020,14.688722
Italy,ITA,2021,13.550272
Italy,ITA,2022,12.448348
Italy,ITA,2023,13.9752035
Italy,ITA,2024,14.889669
Italy,ITA,2025,15.474362
Japan,JPN,1965,4.5244765
Japan,JPN,1966,4.2168565
Japan,JPN,1967,3.2053506
Japan,JPN,1968,3.1583507
Japan,JPN,1969,2.7603958
Japan,JPN,1970,2.801254
Japan,JPN,1971,3.2404158
Japan,JPN,1972,3.1674623
Japan,JPN,1973,2.418541
Japan,JPN,1974,3.6226044
Japan,JPN,1975,4.109483
Japan,JPN,1976,4.59128
Japan,JPN,1977,4.1966734
Japan,JPN,1978,6.0609517
Japan,JPN,1979,7.0579696
Japan,JPN,1980,8.42225
Japan,JPN,1981,8.939379
Japan,JPN,1982,10.851786
Japan,JPN,1983,11.601691
Japan,JPN,1984,12.305525
Japan,JPN,1985,14.117901
Japan,JPN,1986,14.5389385
Japan,JPN,1987,15.342962
Japan,JPN,1988,14.090795
Japan,JPN,1989,14.455713
Japan,JPN,1990,14.108053
Japan,JPN,1991,14.754812
Japan,JPN,1992,14.714732
Japan,JPN,1993,16.431433
Japan,JPN,1994,15.974294
Japan,JPN,1995,17.30724
Japan,JPN,1996,17.518883
Japan,JPN,1997,18.646788
Japan,JPN,1998,19.252699
Japan,JPN,1999,18.408382
Japan,JPN,2000,18.170628
Japan,JPN,2001,18.372568
Japan,JPN,2002,18.117086
Japan,JPN,2003,14.30363
Japan,JPN,2004,16.809805
Japan,JPN,2005,16.736326
Japan,JPN,2006,17.483133
Japan,JPN,2007,16.232851
Japan,JPN,2008,15.157566
Japan,JPN,2009,17.64474
Japan,JPN,2010,17.906155
Japan,JPN,2011,11.90967
Japan,JPN,2012,4.1852665
Japan,JPN,2013,4.2540236
Japan,JPN,2014,3.8350382
Japan,JPN,2015,4.7558203
Japan,JPN,2016,5.3339276
Japan,JPN,2017,6.2065587
Japan,JPN,2018,7.771475
Japan,JPN,2019,9.045163
Japan,JPN,2020,8.843089
Japan,JPN,2021,10.109384
Japan,JPN,2022,9.868022
Japan,JPN,2023,12.229938
Japan,JPN,2024,13.192844
Japan,JPN,2025,14.321519
Kazakhstan,KAZ,1985,0.6630529
Kazakhstan,KAZ,1986,0.5940905
Kazakhstan,KAZ,1987,0.6978475
Kazakhstan,KAZ,1988,0.8232304
Kazakhstan,KAZ,1989,0.90991586
Kazakhstan,KAZ,1990,0.8717055
Kazakhstan,KAZ,1991,1.0459803
Kazakhstan,KAZ,1992,0.9917148
Kazakhstan,KAZ,1993,1.2248033
Kazakhstan,KAZ,1994,1.5929415
Kazakhstan,KAZ,1995,1.4717808
Kazakhstan,KAZ,1996,1.4991624
Kazakhstan,KAZ,1997,1.657948
Kazakhstan,KAZ,1998,1.5222827
Kazakhstan,KAZ,1999,1.55256
Kazakhstan,KAZ,2000,2.1213677
Kazakhstan,KAZ,2001,2.0176005
Kazakhstan,KAZ,2002,2.1847744
Kazakhstan,KAZ,2003,1.9238192
Kazakhstan,KAZ,2004,1.6944891
Kazakhstan,KAZ,2005,1.6033036
Kazakhstan,KAZ,2006,1.4682906
Kazakhstan,KAZ,2007,1.3898045
Kazakhstan,KAZ,2008,1.1994649
Kazakhstan,KAZ,2009,1.2357515
Kazakhstan,KAZ,2010,1.3438315
Kazakhstan,KAZ,2011,1.1590759
Kazakhstan,KAZ,2012,1.0662208
Kazakhstan,KAZ,2013,1.0770649
Kazakhstan,KAZ,2014,1.0963877
Kazakhstan,KAZ,2015,1.524162
Kazakhstan,KAZ,2016,1.734562
Kazakhstan,KAZ,2017,1.5624121
Kazakhstan,KAZ,2018,1.414615
Kazakhstan,KAZ,2019,1.4229519
Kazakhstan,KAZ,2020,1.6671138
Kazakhstan,KAZ,2021,1.570345
Kazakhstan,KAZ,2022,1.6661131
Kazakhstan,KAZ,2023,1.7576728
Kazakhstan,KAZ,2024,2.0547085
Kazakhstan,KAZ,2025,1.9341304
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.00004058617
Kuwait,KWT,2014,0.0007495874
Kuwait,KWT,2015,0.0010860238
Kuwait,KWT,2016,0.010474929
Kuwait,KWT,2017,0.011397117
Kuwait,KWT,2018,0.012258961
Kuwait,KWT,2019,0.015700577
Kuwait,KWT,2020,0.016634924
Kuwait,KWT,2021,0.04597991
Kuwait,KWT,2022,0.036670852
Kuwait,KWT,2023,0.03418689
Kuwait,KWT,2024,0.03120967
Kuwait,KWT,2025,0.019319171
Latvia,LVA,1985,2.965054
Latvia,LVA,1986,3.230246
Latvia,LVA,1987,4.4629154
Latvia,LVA,1988,3.7896035
Latvia,LVA,1989,4.6245856
Latvia,LVA,1990,5.2484884
Latvia,LVA,1991,4.4402995
Latvia,LVA,1992,4.5645633
Latvia,LVA,1993,5.9711003
Latvia,LVA,1994,7.126251
Latvia,LVA,1995,7.296968
Latvia,LVA,1996,4.757578
Latvia,LVA,1997,8.051867
Latvia,LVA,1998,11.438413
Latvia,LVA,1999,8.118456
Latvia,LVA,2000,8.538081
Latvia,LVA,2001,7.9616485
Latvia,LVA,2002,6.7230597
Latvia,LVA,2003,6.3831286
Latvia,LVA,2004,8.1301
Latvia,LVA,2005,8.572607
Latvia,LVA,2006,6.9415636
Latvia,LVA,2007,6.8106694
Latvia,LVA,2008,7.854358
Latvia,LVA,2009,9.253716
Latvia,LVA,2010,9.323848
Latvia,LVA,2011,9.149795
Latvia,LVA,2012,12.447765
Latvia,LVA,2013,12.226649
Latvia,LVA,2014,11.794581
Latvia,LVA,2015,12.001988
Latvia,LVA,2016,13.115828
Latvia,LVA,2017,17.957136
Latvia,LVA,2018,14.769159
Latvia,LVA,2019,13.260436
Latvia,LVA,2020,16.31086
Latvia,LVA,2021,15.7326565
Latvia,LVA,2022,16.868967
Latvia,LVA,2023,19.13866
Latvia,LVA,2024,19.850252
Latvia,LVA,2025,19.89502
Lithuania,LTU,1985,16.02161
Lithuania,LTU,1986,18.065863
Lithuania,LTU,1987,16.04241
Lithuania,LTU,1988,21.189392
Lithuania,LTU,1989,25.292688
Lithuania,LTU,1990,26.205984
Lithuania,LTU,1991,24.789446
Lithuania,LTU,1992,33.44253
Lithuania,LTU,1993,35.75308
Lithuania,LTU,1994,26.536175
Lithuania,LTU,1995,35.867836
Lithuania,LTU,1996,38.581013
Lithuania,LTU,1997,35.949245
Lithuania,LTU,1998,37.84286
Lithuania,LTU,1999,33.942337
Lithuania,LTU,2000,32.534824
Lithuania,LTU,2001,37.73665
Lithuania,LTU,2002,42.986767
Lithuania,LTU,2003,44.82817
Lithuania,LTU,2004,43.36143
Lithuania,LTU,2005,33.02185
Lithuania,LTU,2006,29.415802
Lithuania,LTU,2007,30.72413
Lithuania,LTU,2008,31.38816
Lithuania,LTU,2009,37.054985
Lithuania,LTU,2010,2.6680937
Lithuania,LTU,2011,2.916074
Lithuania,LTU,2012,3.4797041
Lithuania,LTU,2013,4.7620077
Lithuania,LTU,2014,5.1599517
Lithuania,LTU,2015,5.449732
Lithuania,LTU,2016,5.801414
Lithuania,LTU,2017,6.688294
Lithuania,LTU,2018,6.181361
Lithuania,LTU,2019,6.5702105
Lithuania,LTU,2020,7.4299603
Lithuania,LTU,2021,8.200354
Lithuania,LTU,2022,9.563763
Lithuania,LTU,2023,11.756759
Lithuania,LTU,2024,15.046816
Lithuania,LTU,2025,18.281628
Lower-middle-income countries,OWID_LMC,1965,2.6962678
Lower-middle-income countries,OWID_LMC,1966,2.695579
Lower-middle-income countries,OWID_LMC,1967,2.9435291
Lower-middle-income countries,OWID_LMC,1968,3.3331928
Lower-middle-income countries,OWID_LMC,1969,3.7807827
Lower-middle-income countries,OWID_LMC,1970,4.2071185
Lower-middle-income countries,OWID_LMC,1971,4.505921
Lower-middle-income countries,OWID_LMC,1972,4.310276
Lower-middle-income countries,OWID_LMC,1973,4.58264
Lower-middle-income countries,OWID_LMC,1974,4.3918333
Lower-middle-income countries,OWID_LMC,1975,4.8495307
Lower-middle-income countries,OWID_LMC,1976,4.95658
Lower-middle-income countries,OWID_LMC,1977,4.9148655
Lower-middle-income countries,OWID_LMC,1978,5.620539
Lower-middle-income countries,OWID_LMC,1979,5.2320175
Lower-middle-income countries,OWID_LMC,1980,5.02553
Lower-middle-income countries,OWID_LMC,1981,4.8273263
Lower-middle-income countries,OWID_LMC,1982,4.308791
Lower-middle-income countries,OWID_LMC,1983,4.3147154
Lower-middle-income countries,OWID_LMC,1984,4.54587
Lower-middle-income countries,OWID_LMC,1985,3.9199655
Lower-middle-income countries,OWID_LMC,1986,3.8726723
Lower-middle-income countries,OWID_LMC,1987,3.8976707
Lower-middle-income countries,OWID_LMC,1988,4.027661
Lower-middle-income countries,OWID_LMC,1989,3.8450067
Lower-middle-income countries,OWID_LMC,1990,3.992881
Lower-middle-income countries,OWID_LMC,1991,4.1942706
Lower-middle-income countries,OWID_LMC,1992,4.1057763
Lower-middle-income countries,OWID_LMC,1993,4.066758
Lower-middle-income countries,OWID_LMC,1994,4.1187925
Lower-middle-income countries,OWID_LMC,1995,3.9653032
Lower-middle-income countries,OWID_LMC,1996,3.88229
Lower-middle-income countries,OWID_LMC,1997,3.7953775
Lower-middle-income countries,OWID_LMC,1998,4.087067
Lower-middle-income countries,OWID_LMC,1999,4.0066304
Lower-middle-income countries,OWID_LMC,2000,3.9706392
Lower-middle-income countries,OWID_LMC,2001,4.0263557
Lower-middle-income countries,OWID_LMC,2002,3.8861175
Lower-middle-income countries,OWID_LMC,2003,3.9141934
Lower-middle-income countries,OWID_LMC,2004,4.4802084
Lower-middle-income countries,OWID_LMC,2005,4.2339535
Lower-middle-income countries,OWID_LMC,2006,4.380121
Lower-middle-income countries,OWID_LMC,2007,4.368514
Lower-middle-income countries,OWID_LMC,2008,4.05816
Lower-middle-income countries,OWID_LMC,2009,3.892561
Lower-middle-income countries,OWID_LMC,2010,4.078158
Lower-middle-income countries,OWID_LMC,2011,4.631799
Lower-middle-income countries,OWID_LMC,2012,4.3695345
Lower-middle-income countries,OWID_LMC,2013,4.536342
Lower-middle-income countries,OWID_LMC,2014,4.6061707
Lower-middle-income countries,OWID_LMC,2015,4.4309597
Lower-middle-income countries,OWID_LMC,2016,4.314628
Lower-middle-income countries,OWID_LMC,2017,4.4356704
Lower-middle-income countries,OWID_LMC,2018,4.6673603
Lower-middle-income countries,OWID_LMC,2019,5.1484103
Lower-middle-income countries,OWID_LMC,2020,5.7024264
Lower-middle-income countries,OWID_LMC,2021,5.565853
Lower-middle-income countries,OWID_LMC,2022,6.0304866
Lower-middle-income countries,OWID_LMC,2023,5.9189878
Lower-middle-income countries,OWID_LMC,2024,6.2986827
Lower-middle-income countries,OWID_LMC,2025,7.095003
Luxembourg,LUX,1965,0.20754664
Luxembourg,LUX,1966,0.19485979
Luxembourg,LUX,1967,0.2234155
Luxembourg,LUX,1968,0.21093135
Luxembourg,LUX,1969,0.17042075
Luxembourg,LUX,1970,0.18145512
Luxembourg,LUX,1971,0.10651558
Luxembourg,LUX,1972,0.12183883
Luxembourg,LUX,1973,0.10143261
Luxembourg,LUX,1974,0.14767076
Luxembourg,LUX,1975,0.15360829
Luxembourg,LUX,1976,0.0965238
Luxembourg,LUX,1977,0.29979867
Luxembourg,LUX,1978,0.29353943
Luxembourg,LUX,1979,0.3091086
Luxembourg,LUX,1980,0.33951113
Luxembourg,LUX,1981,0.44282025
Luxembourg,LUX,1982,0.43923938
Luxembourg,LUX,1983,0.45564958
Luxembourg,LUX,1984,0.45881325
Luxembourg,LUX,1985,0.38619173
Luxembourg,LUX,1986,0.4383362
Luxembourg,LUX,1987,0.5627288
Luxembourg,LUX,1988,0.53200585
Luxembourg,LUX,1989,0.36492687
Luxembourg,LUX,1990,0.29150867
Luxembourg,LUX,1991,0.31776848
Luxembourg,LUX,1992,0.26480266
Luxembourg,LUX,1993,0.27595145
Luxembourg,LUX,1994,0.33907953
Luxembourg,LUX,1995,0.43564296
Luxembourg,LUX,1996,0.3071138
Luxembourg,LUX,1997,0.40388244
Luxembourg,LUX,1998,0.5428522
Luxembourg,LUX,1999,0.46204293
Luxembourg,LUX,2000,0.585256
Luxembourg,LUX,2001,0.5562864
Luxembourg,LUX,2002,0.47562516
Luxembourg,LUX,2003,0.46263194
Luxembourg,LUX,2004,0.547087
Luxembourg,LUX,2005,0.5795642
Luxembourg,LUX,2006,0.69779384
Luxembourg,LUX,2007,1.8155458
Luxembourg,LUX,2008,1.8836261
Luxembourg,LUX,2009,1.9037073
Luxembourg,LUX,2010,1.8339796
Luxembourg,LUX,2011,1.9842675
Luxembourg,LUX,2012,2.1946824
Luxembourg,LUX,2013,2.6151083
Luxembourg,LUX,2014,3.2639651
Luxembourg,LUX,2015,3.8316584
Luxembourg,LUX,2016,4.182728
Luxembourg,LUX,2017,5.1125965
Luxembourg,LUX,2018,5.5087056
Luxembourg,LUX,2019,6.14409
Luxembourg,LUX,2020,8.516706
Luxembourg,LUX,2021,7.9705205
Luxembourg,LUX,2022,8.785919
Luxembourg,LUX,2023,9.556388
Luxembourg,LUX,2024,10.244354
Luxembourg,LUX,2025,9.638266
Malaysia,MYS,1965,1.837956
Malaysia,MYS,1966,1.8744116
Malaysia,MYS,1967,1.8269668
Malaysia,MYS,1968,1.9643625
Malaysia,MYS,1969,2.270986
Malaysia,MYS,1970,2.8680007
Malaysia,MYS,1971,2.2069738
Malaysia,MYS,1972,2.1850357
Malaysia,MYS,1973,1.9835775
Malaysia,MYS,1974,1.7692702
Malaysia,MYS,1975,1.7118809
Malaysia,MYS,1976,1.4386595
Malaysia,MYS,1977,0.9891299
Malaysia,MYS,1978,0.87338114
Malaysia,MYS,1979,0.9280289
Malaysia,MYS,1980,1.1374253
Malaysia,MYS,1981,1.2213861
Malaysia,MYS,1982,1.095081
Malaysia,MYS,1983,1.1103324
Malaysia,MYS,1984,2.0702407
Malaysia,MYS,1985,2.2907057
Malaysia,MYS,1986,2.2816863
Malaysia,MYS,1987,2.686992
Malaysia,MYS,1988,2.9623559
Malaysia,MYS,1989,2.4216921
Malaysia,MYS,1990,1.727584
Malaysia,MYS,1991,1.5177151
Malaysia,MYS,1992,1.290316
Malaysia,MYS,1993,1.4572304
Malaysia,MYS,1994,1.8467455
Malaysia,MYS,1995,1.6117885
Malaysia,MYS,1996,1.21045
Malaysia,MYS,1997,0.82261467
Malaysia,MYS,1998,0.9157236
Malaysia,MYS,1999,1.4674069
Malaysia,MYS,2000,1.46014
Malaysia,MYS,2001,1.2713507
Malaysia,MYS,2002,1.0236259
Malaysia,MYS,2003,0.9017553
Malaysia,MYS,2004,0.9617564
Malaysia,MYS,2005,0.9471421
Malaysia,MYS,2006,0.9958068
Malaysia,MYS,2007,0.9694983
Malaysia,MYS,2008,1.1667244
Malaysia,MYS,2009,1.2536863
Malaysia,MYS,2010,1.1112098
Malaysia,MYS,2011,1.360632
Malaysia,MYS,2012,1.4818481
Malaysia,MYS,2013,1.6387968
Malaysia,MYS,2014,1.7874752
Malaysia,MYS,2015,1.9252988
Malaysia,MYS,2016,2.386264
Malaysia,MYS,2017,2.9651322
Malaysia,MYS,2018,3.099417
Malaysia,MYS,2019,3.2308636
Malaysia,MYS,2020,3.6816266
Malaysia,MYS,2021,3.8907876
Malaysia,MYS,2022,4.1430316
Malaysia,MYS,2023,4.4746456
Malaysia,MYS,2024,4.6586676
Malaysia,MYS,2025,4.7409277
Mexico,MEX,1965,3.2114599
Mexico,MEX,1966,3.4795787
Mexico,MEX,1967,3.7347116
Mexico,MEX,1968,3.950324
Mexico,MEX,1969,3.8064473
Mexico,MEX,1970,4.004887
Mexico,MEX,1971,3.676902
Mexico,MEX,1972,3.5363195
Mexico,MEX,1973,3.7808173
Mexico,MEX,1974,4.0389953
Mexico,MEX,1975,3.5749037
Mexico,MEX,1976,3.8137476
Mexico,MEX,1977,3.9524088
Mexico,MEX,1978,3.0614166
Mexico,MEX,1979,3.5067863
Mexico,MEX,1980,2.9620888
Mexico,MEX,1981,3.565537
Mexico,MEX,1982,3.557327
Mexico,MEX,1983,3.4202702
Mexico,MEX,1984,3.6219122
Mexico,MEX,1985,4.1115594
Mexico,MEX,1986,5.0989795
Mexico,MEX,1987,5.6124043
Mexico,MEX,1988,6.000984
Mexico,MEX,1989,6.134481
Mexico,MEX,1990,6.3482485
Mexico,MEX,1991,6.571663
Mexico,MEX,1992,7.0245633
Mexico,MEX,1993,7.308846
Mexico,MEX,1994,6.094781
Mexico,MEX,1995,7.692631
Mexico,MEX,1996,7.649406
Mexico,MEX,1997,7.493001
Mexico,MEX,1998,6.9492416
Mexico,MEX,1999,7.553658
Mexico,MEX,2000,7.22866
Mexico,MEX,2001,6.9569016
Mexico,MEX,2002,6.5970235
Mexico,MEX,2003,6.9098334
Mexico,MEX,2004,6.8081536
Mexico,MEX,2005,7.3047347
Mexico,MEX,2006,6.913078
Mexico,MEX,2007,6.9139953
Mexico,MEX,2008,7.0842714
Mexico,MEX,2009,6.463529
Mexico,MEX,2010,6.6566896
Mexico,MEX,2011,6.7206335
Mexico,MEX,2012,6.0905013
Mexico,MEX,2013,6.449019
Mexico,MEX,2014,6.974035
Mexico,MEX,2015,6.9851403
Mexico,MEX,2016,6.685622
Mexico,MEX,2017,6.374622
Mexico,MEX,2018,6.728646
Mexico,MEX,2019,6.6711745
Mexico,MEX,2020,7.816191
Mexico,MEX,2021,7.963284
Mexico,MEX,2022,7.697042
Mexico,MEX,2023,7.0684137
Mexico,MEX,2024,7.1114926
Mexico,MEX,2025,7.0895057
Middle East (EI),,1965,0.4391447
Middle East (EI),,1966,0.45853233
Middle East (EI),,1967,0.48216414
Middle East (EI),,1968,0.49753627
Middle East (EI),,1969,0.5180163
Middle East (EI),,1970,0.5116681
Middle East (EI),,1971,0.49878052
Middle East (EI),,1972,0.5643854
Middle East (EI),,1973,0.41906983
Middle East (EI),,1974,0.5064697
Middle East (EI),,1975,0.5765165
Middle East (EI),,1976,0.5947725
Middle East (EI),,1977,0.586256
Middle East (EI),,1978,0.7673395
Middle East (EI),,1979,0.641472
Middle East (EI),,1980,0.66966987
Middle East (EI),,1981,0.6494704
Middle East (EI),,1982,0.6109766
Middle East (EI),,1983,0.53500056
Middle East (EI),,1984,0.4801349
Middle East (EI),,1985,0.4562855
Middle East (EI),,1986,0.4615515
Middle East (EI),,1987,0.5453629
Middle East (EI),,1988,0.5294388
Middle East (EI),,1989,0.44316307
Middle East (EI),,1990,0.5159114
Middle East (EI),,1991,0.3581935
Middle East (EI),,1992,0.53034717
Middle East (EI),,1993,0.5807703
Middle East (EI),,1994,0.43026257
Middle East (EI),,1995,0.4706521
Middle East (EI),,1996,0.45741433
Middle East (EI),,1997,0.37017068
Middle East (EI),,1998,0.38965532
Middle East (EI),,1999,0.26246455
Middle East (EI),,2000,0.22650677
Middle East (EI),,2001,0.23352344
Middle East (EI),,2002,0.32114857
Middle East (EI),,2003,0.33997276
Middle East (EI),,2004,0.39131576
Middle East (EI),,2005,0.38362423
Middle East (EI),,2006,0.42934802
Middle East (EI),,2007,0.38811845
Middle East (EI),,2008,0.18735686
Middle East (EI),,2009,0.16607785
Middle East (EI),,2010,0.22004274
Middle East (EI),,2011,0.22834857
Middle East (EI),,2012,0.3050539
Middle East (EI),,2013,0.4153018
Middle East (EI),,2014,0.3664005
Middle East (EI),,2015,0.31043896
Middle East (EI),,2016,0.43980378
